timestamp,event,direction,class,bees_in_total,bees_out_total,pollen_in_total,total_bees
2026-05-02 16:17:49,crossing,out,bee,18183,16319,198,34502
2026-05-02 16:17:49,crossing,out,bee,18183,16320,198,34503
2026-05-02 16:17:50,crossing,in,bee,18184,16320,198,34504
2026-05-02 16:17:50,crossing,out,bee,18184,16321,198,34505
2026-05-02 16:17:52,crossing,in,bee,18185,16321,198,34506
2026-05-02 16:17:52,crossing,in,bee,18186,16321,198,34507
2026-05-02 16:17:53,crossing,in,bee,18187,16321,198,34508
2026-05-02 16:17:53,crossing,in,bee,18188,16321,198,34509
2026-05-02 16:17:54,crossing,out,bee,18188,16322,198,34510
2026-05-02 16:17:54,crossing,out,bee,18188,16323,198,34511
2026-05-02 16:17:56,crossing,in,bee,18189,16323,198,34512
2026-05-02 16:17:57,crossing,in,bee,18190,16323,198,34513
2026-05-02 16:17:58,crossing,out,bee,18190,16324,198,34514
2026-05-02 16:17:59,crossing,out,bee,18190,16325,198,34515
2026-05-02 16:18:01,crossing,out,bee,18190,16326,198,34516
2026-05-02 16:18:01,crossing,in,bee,18191,16326,198,34517
2026-05-02 16:18:02,crossing,in,bee,18192,16326,198,34518
2026-05-02 16:18:03,crossing,in,bee,18193,16326,198,34519
2026-05-02 16:18:05,crossing,out,bee,18193,16327,198,34520
2026-05-02 16:18:06,crossing,out,bee,18193,16328,198,34521
2026-05-02 16:18:06,crossing,out,bee,18193,16329,198,34522
2026-05-02 16:18:08,crossing,out,bee,18193,16330,198,34523
2026-05-02 16:18:09,crossing,in,bee,18194,16330,198,34524
2026-05-02 16:18:09,crossing,in,bee,18195,16330,198,34525
2026-05-02 16:18:10,crossing,in,bee,18196,16330,198,34526
2026-05-02 16:18:10,crossing,in,bee,18197,16330,198,34527
2026-05-02 16:18:13,crossing,in,bee,18198,16330,198,34528
2026-05-02 16:18:13,crossing,in,bee,18199,16330,198,34529
2026-05-02 16:18:13,crossing,in,bee,18200,16330,198,34530
2026-05-02 16:18:13,crossing,out,bee,18200,16331,198,34531
2026-05-02 16:18:13,crossing,out,bee,18200,16332,198,34532
2026-05-02 16:18:14,crossing,out,bee,18200,16333,198,34533
2026-05-02 16:18:15,crossing,out,bee,18200,16334,198,34534
2026-05-02 16:18:17,crossing,out,bee,18200,16335,198,34535
2026-05-02 16:18:17,crossing,in,bee,18201,16335,198,34536
2026-05-02 16:18:19,crossing,in,bee,18202,16335,198,34537
2026-05-02 16:18:21,crossing,out,bee,18202,16336,198,34538
2026-05-02 16:18:22,crossing,in,bee,18203,16336,198,34539
2026-05-02 16:18:22,crossing,in,bee,18204,16336,198,34540
2026-05-02 16:18:24,crossing,out,bee,18204,16337,198,34541
2026-05-02 16:18:24,crossing,out,bee,18204,16338,198,34542
2026-05-02 16:18:25,crossing,in,bee,18205,16338,198,34543
2026-05-02 16:18:25,crossing,in,bee,18206,16338,198,34544
2026-05-02 16:18:27,crossing,in,bee_pollen,18207,16338,199,34545
2026-05-02 16:18:28,crossing,in,bee,18208,16338,199,34546
2026-05-02 16:18:28,crossing,in,bee,18209,16338,199,34547
2026-05-02 16:18:29,crossing,out,bee,18209,16339,199,34548
2026-05-02 16:18:30,crossing,in,bee,18210,16339,199,34549
2026-05-02 16:18:32,crossing,in,bee,18211,16339,199,34550
2026-05-02 16:18:33,crossing,out,bee,18211,16340,199,34551
2026-05-02 16:18:33,crossing,out,bee,18211,16341,199,34552
2026-05-02 16:18:34,crossing,in,bee,18212,16341,199,34553
2026-05-02 16:18:34,crossing,in,bee,18213,16341,199,34554
2026-05-02 16:18:34,crossing,in,bee,18214,16341,199,34555
2026-05-02 16:18:34,crossing,out,bee,18214,16342,199,34556
2026-05-02 16:18:36,crossing,in,bee,18215,16342,199,34557
2026-05-02 16:18:38,crossing,in,bee,18216,16342,199,34558
2026-05-02 16:18:38,crossing,out,bee,18216,16343,199,34559
2026-05-02 16:18:38,crossing,in,bee,18217,16343,199,34560
2026-05-02 16:18:38,crossing,in,bee,18218,16343,199,34561
2026-05-02 16:18:38,crossing,in,bee,18219,16343,199,34562
2026-05-02 16:18:39,crossing,in,bee,18220,16343,199,34563
2026-05-02 16:18:39,crossing,in,bee,18221,16343,199,34564
2026-05-02 16:18:40,crossing,in,bee,18222,16343,199,34565
2026-05-02 16:18:40,crossing,out,bee,18222,16344,199,34566
2026-05-02 16:18:41,crossing,in,bee,18223,16344,199,34567
2026-05-02 16:18:41,crossing,out,bee,18223,16345,199,34568
2026-05-02 16:18:42,crossing,in,bee,18224,16345,199,34569
2026-05-02 16:18:43,crossing,in,bee,18225,16345,199,34570
2026-05-02 16:18:43,crossing,out,bee,18225,16346,199,34571
2026-05-02 16:18:44,crossing,in,bee,18226,16346,199,34572
2026-05-02 16:18:45,crossing,in,bee,18227,16346,199,34573
2026-05-02 16:18:47,crossing,in,bee,18228,16346,199,34574
2026-05-02 16:18:48,crossing,in,bee,18229,16346,199,34575
2026-05-02 16:18:49,crossing,in,bee,18230,16346,199,34576
2026-05-02 16:18:49,crossing,in,bee,18231,16346,199,34577
2026-05-02 16:18:50,crossing,in,bee,18232,16346,199,34578
2026-05-02 16:18:52,crossing,in,bee,18233,16346,199,34579
2026-05-02 16:18:52,crossing,in,bee,18234,16346,199,34580
2026-05-02 16:18:53,crossing,out,bee,18234,16347,199,34581
2026-05-02 16:18:54,crossing,in,bee,18235,16347,199,34582
2026-05-02 16:18:54,crossing,out,bee,18235,16348,199,34583
2026-05-02 16:18:55,crossing,out,bee,18235,16349,199,34584
2026-05-02 16:18:55,crossing,in,bee,18236,16349,199,34585
2026-05-02 16:18:57,crossing,in,bee,18237,16349,199,34586
2026-05-02 16:18:57,crossing,in,bee,18238,16349,199,34587
2026-05-02 16:18:57,crossing,in,bee,18239,16349,199,34588
2026-05-02 16:18:58,crossing,out,bee,18239,16350,199,34589
2026-05-02 16:18:59,crossing,in,bee,18240,16350,199,34590
2026-05-02 16:19:01,crossing,out,bee,18240,16351,199,34591
2026-05-02 16:19:04,crossing,out,bee,18240,16352,199,34592
2026-05-02 16:19:06,crossing,in,bee,18241,16352,199,34593
2026-05-02 16:19:06,crossing,in,bee,18242,16352,199,34594
2026-05-02 16:19:07,crossing,out,bee,18242,16353,199,34595
2026-05-02 16:19:08,crossing,in,bee,18243,16353,199,34596
2026-05-02 16:19:08,crossing,in,bee,18244,16353,199,34597
2026-05-02 16:19:08,crossing,in,bee,18245,16353,199,34598
2026-05-02 16:19:10,crossing,out,bee,18245,16354,199,34599
2026-05-02 16:19:10,crossing,in,bee,18246,16354,199,34600
2026-05-02 16:19:10,crossing,out,bee,18246,16355,199,34601
2026-05-02 16:19:12,crossing,in,bee,18247,16355,199,34602
2026-05-02 16:19:13,crossing,in,bee,18248,16355,199,34603
2026-05-02 16:19:13,crossing,out,bee,18248,16356,199,34604
2026-05-02 16:19:14,crossing,in,bee,18249,16356,199,34605
2026-05-02 16:19:14,crossing,out,bee,18249,16357,199,34606
2026-05-02 16:19:18,crossing,in,bee,18250,16357,199,34607
2026-05-02 16:19:18,crossing,out,bee,18250,16358,199,34608
2026-05-02 16:19:19,crossing,out,bee,18250,16359,199,34609
2026-05-02 16:19:20,crossing,in,bee,18251,16359,199,34610
2026-05-02 16:19:21,crossing,in,bee,18252,16359,199,34611
2026-05-02 16:19:22,crossing,in,bee,18253,16359,199,34612
2026-05-02 16:19:23,crossing,out,bee,18253,16360,199,34613
2026-05-02 16:19:23,crossing,out,bee,18253,16361,199,34614
2026-05-02 16:19:24,crossing,in,bee,18254,16361,199,34615
2026-05-02 16:19:24,crossing,in,bee,18255,16361,199,34616
2026-05-02 16:19:25,crossing,out,bee,18255,16362,199,34617
2026-05-02 16:19:26,crossing,out,bee,18255,16363,199,34618
2026-05-02 16:19:26,crossing,in,bee,18256,16363,199,34619
2026-05-02 16:19:26,crossing,out,bee,18256,16364,199,34620
2026-05-02 16:19:28,crossing,out,bee,18256,16365,199,34621
2026-05-02 16:19:28,crossing,out,bee,18256,16366,199,34622
2026-05-02 16:19:28,crossing,in,bee,18257,16366,199,34623
2026-05-02 16:19:30,crossing,out,bee,18257,16367,199,34624
2026-05-02 16:19:30,crossing,out,bee,18257,16368,199,34625
2026-05-02 16:19:32,crossing,in,bee,18258,16368,199,34626
2026-05-02 16:19:33,crossing,out,bee,18258,16369,199,34627
2026-05-02 16:19:34,crossing,out,bee,18258,16370,199,34628
2026-05-02 16:19:35,crossing,in,bee,18259,16370,199,34629
2026-05-02 16:19:36,crossing,in,bee,18260,16370,199,34630
2026-05-02 16:19:38,crossing,in,bee,18261,16370,199,34631
2026-05-02 16:19:40,crossing,in,bee,18262,16370,199,34632
2026-05-02 16:19:40,crossing,out,bee,18262,16371,199,34633
2026-05-02 16:19:42,crossing,out,bee,18262,16372,199,34634
2026-05-02 16:19:42,crossing,in,bee,18263,16372,199,34635
2026-05-02 16:19:47,crossing,in,bee,18264,16372,199,34636
2026-05-02 16:19:50,crossing,in,bee,18265,16372,199,34637
2026-05-02 16:19:50,crossing,out,bee,18265,16373,199,34638
2026-05-02 16:19:50,crossing,in,bee,18266,16373,199,34639
2026-05-02 16:19:51,crossing,in,bee,18267,16373,199,34640
2026-05-02 16:19:51,crossing,out,bee,18267,16374,199,34641
2026-05-02 16:19:53,crossing,in,bee,18268,16374,199,34642
2026-05-02 16:19:54,crossing,out,bee,18268,16375,199,34643
2026-05-02 16:19:54,crossing,out,bee,18268,16376,199,34644
2026-05-02 16:19:54,crossing,out,bee,18268,16377,199,34645
2026-05-02 16:19:55,crossing,in,bee,18269,16377,199,34646
2026-05-02 16:19:56,crossing,out,bee,18269,16378,199,34647
2026-05-02 16:19:56,crossing,in,bee,18270,16378,199,34648
2026-05-02 16:19:56,crossing,in,bee,18271,16378,199,34649
2026-05-02 16:19:56,crossing,in,bee,18272,16378,199,34650
2026-05-02 16:19:58,crossing,out,bee,18272,16379,199,34651
2026-05-02 16:19:59,crossing,in,bee,18273,16379,199,34652
2026-05-02 16:20:00,crossing,in,bee,18274,16379,199,34653
2026-05-02 16:20:00,crossing,out,bee,18274,16380,199,34654
2026-05-02 16:20:01,crossing,out,bee,18274,16381,199,34655
2026-05-02 16:20:02,crossing,out,bee,18274,16382,199,34656
2026-05-02 16:20:03,crossing,out,bee,18274,16383,199,34657
2026-05-02 16:20:05,crossing,in,bee,18275,16383,199,34658
2026-05-02 16:20:05,crossing,out,bee,18275,16384,199,34659
2026-05-02 16:20:08,crossing,in,bee,18276,16384,199,34660
2026-05-02 16:20:09,crossing,in,bee,18277,16384,199,34661
2026-05-02 16:20:10,crossing,out,bee,18277,16385,199,34662
2026-05-02 16:20:11,crossing,out,bee,18277,16386,199,34663
2026-05-02 16:20:12,crossing,in,bee,18278,16386,199,34664
2026-05-02 16:20:13,crossing,out,bee,18278,16387,199,34665
2026-05-02 16:20:14,crossing,in,bee,18279,16387,199,34666
2026-05-02 16:20:14,crossing,out,bee,18279,16388,199,34667
2026-05-02 16:20:14,crossing,out,bee,18279,16389,199,34668
2026-05-02 16:20:17,crossing,out,bee,18279,16390,199,34669
2026-05-02 16:20:18,crossing,in,bee,18280,16390,199,34670
2026-05-02 16:20:18,crossing,in,bee,18281,16390,199,34671
2026-05-02 16:20:18,crossing,in,bee,18282,16390,199,34672
2026-05-02 16:20:19,crossing,in,bee,18283,16390,199,34673
2026-05-02 16:20:19,crossing,in,bee,18284,16390,199,34674
2026-05-02 16:20:19,crossing,in,bee,18285,16390,199,34675
2026-05-02 16:20:20,crossing,out,bee,18285,16391,199,34676
2026-05-02 16:20:20,crossing,in,bee,18286,16391,199,34677
2026-05-02 16:20:21,crossing,out,bee,18286,16392,199,34678
2026-05-02 16:20:23,crossing,out,bee,18286,16393,199,34679
2026-05-02 16:20:24,crossing,out,bee,18286,16394,199,34680
2026-05-02 16:20:24,crossing,in,bee,18287,16394,199,34681
2026-05-02 16:20:24,crossing,out,bee,18287,16395,199,34682
2026-05-02 16:20:25,crossing,in,bee,18288,16395,199,34683
2026-05-02 16:20:28,crossing,out,bee,18288,16396,199,34684
2026-05-02 16:20:29,crossing,in,bee,18289,16396,199,34685
2026-05-02 16:20:30,crossing,in,bee,18290,16396,199,34686
2026-05-02 16:20:30,crossing,out,bee,18290,16397,199,34687
2026-05-02 16:20:32,crossing,in,bee,18291,16397,199,34688
2026-05-02 16:20:32,crossing,in,bee,18292,16397,199,34689
2026-05-02 16:20:32,crossing,out,bee,18292,16398,199,34690
2026-05-02 16:20:34,crossing,in,bee,18293,16398,199,34691
2026-05-02 16:20:34,crossing,out,bee_pollen,18293,16399,199,34692
2026-05-02 16:20:35,crossing,in,bee,18294,16399,199,34693
2026-05-02 16:20:36,crossing,in,bee,18295,16399,199,34694
2026-05-02 16:20:36,crossing,in,bee,18296,16399,199,34695
2026-05-02 16:20:37,crossing,in,bee,18297,16399,199,34696
2026-05-02 16:20:40,crossing,out,bee,18297,16400,199,34697
2026-05-02 16:20:40,crossing,out,bee,18297,16401,199,34698
2026-05-02 16:20:41,crossing,in,bee,18298,16401,199,34699
2026-05-02 16:20:41,crossing,in,bee,18299,16401,199,34700
2026-05-02 16:20:42,crossing,in,bee,18300,16401,199,34701
2026-05-02 16:20:43,crossing,in,bee,18301,16401,199,34702
2026-05-02 16:20:43,crossing,in,bee,18302,16401,199,34703
2026-05-02 16:20:45,crossing,in,bee,18303,16401,199,34704
2026-05-02 16:20:47,crossing,in,bee,18304,16401,199,34705
2026-05-02 16:20:48,crossing,out,bee,18304,16402,199,34706
2026-05-02 16:20:48,crossing,in,bee,18305,16402,199,34707
2026-05-02 16:20:48,crossing,in,bee,18306,16402,199,34708
2026-05-02 16:20:49,crossing,in,bee,18307,16402,199,34709
2026-05-02 16:20:50,crossing,in,bee,18308,16402,199,34710
2026-05-02 16:20:50,crossing,in,bee,18309,16402,199,34711
2026-05-02 16:20:50,crossing,in,bee,18310,16402,199,34712
2026-05-02 16:20:51,crossing,in,bee,18311,16402,199,34713
2026-05-02 16:20:52,crossing,out,bee,18311,16403,199,34714
2026-05-02 16:20:52,crossing,out,bee,18311,16404,199,34715
2026-05-02 16:20:52,crossing,in,bee,18312,16404,199,34716
2026-05-02 16:20:55,crossing,in,bee,18313,16404,199,34717
2026-05-02 16:20:56,crossing,out,bee,18313,16405,199,34718
2026-05-02 16:20:57,crossing,in,bee,18314,16405,199,34719
2026-05-02 16:20:58,crossing,out,bee,18314,16406,199,34720
2026-05-02 16:20:58,crossing,out,bee,18314,16407,199,34721
2026-05-02 16:20:59,crossing,in,bee,18315,16407,199,34722
2026-05-02 16:20:59,crossing,out,bee,18315,16408,199,34723
2026-05-02 16:21:00,crossing,in,bee,18316,16408,199,34724
2026-05-02 16:21:02,crossing,in,bee,18317,16408,199,34725
2026-05-02 16:21:02,crossing,in,bee,18318,16408,199,34726
2026-05-02 16:21:03,crossing,out,bee,18318,16409,199,34727
2026-05-02 16:21:04,crossing,out,bee,18318,16410,199,34728
2026-05-02 16:21:06,crossing,out,bee,18318,16411,199,34729
2026-05-02 16:21:07,crossing,in,bee,18319,16411,199,34730
2026-05-02 16:21:07,crossing,out,bee,18319,16412,199,34731
2026-05-02 16:21:08,crossing,in,bee,18320,16412,199,34732
2026-05-02 16:21:08,crossing,in,bee,18321,16412,199,34733
2026-05-02 16:21:08,crossing,out,bee,18321,16413,199,34734
2026-05-02 16:21:09,crossing,out,bee,18321,16414,199,34735
2026-05-02 16:21:11,crossing,in,bee,18322,16414,199,34736
2026-05-02 16:21:11,crossing,out,bee,18322,16415,199,34737
2026-05-02 16:21:11,crossing,out,bee,18322,16416,199,34738
2026-05-02 16:21:11,crossing,out,bee,18322,16417,199,34739
2026-05-02 16:21:12,crossing,in,bee,18323,16417,199,34740
2026-05-02 16:21:12,crossing,in,bee,18324,16417,199,34741
2026-05-02 16:21:14,crossing,in,bee,18325,16417,199,34742
2026-05-02 16:21:15,crossing,in,bee,18326,16417,199,34743
2026-05-02 16:21:17,crossing,in,bee,18327,16417,199,34744
2026-05-02 16:21:18,crossing,out,bee,18327,16418,199,34745
2026-05-02 16:21:20,crossing,in,bee,18328,16418,199,34746
2026-05-02 16:21:21,crossing,in,bee,18329,16418,199,34747
2026-05-02 16:21:23,crossing,out,bee,18329,16419,199,34748
2026-05-02 16:21:24,crossing,in,bee,18330,16419,199,34749
2026-05-02 16:21:25,crossing,out,bee,18330,16420,199,34750
2026-05-02 16:21:30,crossing,in,bee,18331,16420,199,34751
2026-05-02 16:21:30,crossing,in,bee,18332,16420,199,34752
2026-05-02 16:21:30,crossing,out,bee,18332,16421,199,34753
2026-05-02 16:21:30,crossing,in,bee,18333,16421,199,34754
2026-05-02 16:21:31,crossing,out,bee,18333,16422,199,34755
2026-05-02 16:21:31,crossing,in,bee,18334,16422,199,34756
2026-05-02 16:21:32,crossing,out,bee,18334,16423,199,34757
2026-05-02 16:21:32,crossing,in,bee,18335,16423,199,34758
2026-05-02 16:21:32,crossing,out,bee,18335,16424,199,34759
2026-05-02 16:21:33,crossing,in,bee,18336,16424,199,34760
2026-05-02 16:21:33,crossing,in,bee,18337,16424,199,34761
2026-05-02 16:21:34,crossing,out,bee,18337,16425,199,34762
2026-05-02 16:21:34,crossing,in,bee,18338,16425,199,34763
2026-05-02 16:21:36,crossing,out,bee,18338,16426,199,34764
2026-05-02 16:21:37,crossing,out,bee,18338,16427,199,34765
2026-05-02 16:21:39,crossing,out,bee,18338,16428,199,34766
2026-05-02 16:21:40,crossing,out,bee,18338,16429,199,34767
2026-05-02 16:21:40,crossing,out,bee,18338,16430,199,34768
2026-05-02 16:21:42,crossing,out,bee,18338,16431,199,34769
2026-05-02 16:21:42,crossing,in,bee,18339,16431,199,34770
2026-05-02 16:21:43,crossing,out,bee,18339,16432,199,34771
2026-05-02 16:21:43,crossing,out,bee,18339,16433,199,34772
2026-05-02 16:21:44,crossing,out,bee,18339,16434,199,34773
2026-05-02 16:21:44,crossing,out,bee,18339,16435,199,34774
2026-05-02 16:21:46,crossing,out,bee,18339,16436,199,34775
2026-05-02 16:21:46,crossing,in,bee,18340,16436,199,34776
2026-05-02 16:21:47,crossing,in,bee,18341,16436,199,34777
2026-05-02 16:21:47,crossing,out,bee,18341,16437,199,34778
2026-05-02 16:21:48,crossing,in,bee,18342,16437,199,34779
2026-05-02 16:21:48,crossing,in,bee,18343,16437,199,34780
2026-05-02 16:21:49,crossing,in,bee,18344,16437,199,34781
2026-05-02 16:21:49,crossing,in,bee,18345,16437,199,34782
2026-05-02 16:21:51,crossing,in,bee,18346,16437,199,34783
2026-05-02 16:21:52,crossing,out,bee,18346,16438,199,34784
2026-05-02 16:21:53,crossing,in,bee,18347,16438,199,34785
2026-05-02 16:21:54,crossing,out,bee,18347,16439,199,34786
2026-05-02 16:21:54,crossing,in,bee,18348,16439,199,34787
2026-05-02 16:21:54,crossing,out,bee,18348,16440,199,34788
2026-05-02 16:21:55,crossing,in,bee,18349,16440,199,34789
2026-05-02 16:21:56,crossing,out,bee,18349,16441,199,34790
2026-05-02 16:21:57,crossing,out,bee,18349,16442,199,34791
2026-05-02 16:21:58,crossing,out,bee,18349,16443,199,34792
2026-05-02 16:21:58,crossing,out,bee,18349,16444,199,34793
2026-05-02 16:21:59,crossing,in,bee,18350,16444,199,34794
2026-05-02 16:21:59,crossing,in,bee,18351,16444,199,34795
2026-05-02 16:21:59,crossing,out,bee,18351,16445,199,34796
2026-05-02 16:22:00,crossing,out,bee,18351,16446,199,34797
2026-05-02 16:22:02,crossing,in,bee,18352,16446,199,34798
2026-05-02 16:22:02,crossing,in,bee,18353,16446,199,34799
2026-05-02 16:22:03,crossing,out,bee,18353,16447,199,34800
2026-05-02 16:22:03,crossing,in,bee,18354,16447,199,34801
2026-05-02 16:22:03,crossing,out,bee,18354,16448,199,34802
2026-05-02 16:22:04,crossing,out,bee,18354,16449,199,34803
2026-05-02 16:22:05,crossing,out,bee,18354,16450,199,34804
2026-05-02 16:22:07,crossing,out,bee,18354,16451,199,34805
2026-05-02 16:22:07,crossing,out,bee,18354,16452,199,34806
2026-05-02 16:22:08,crossing,out,bee,18354,16453,199,34807
2026-05-02 16:22:08,crossing,in,bee,18355,16453,199,34808
2026-05-02 16:22:09,crossing,out,bee,18355,16454,199,34809
2026-05-02 16:22:09,crossing,out,bee,18355,16455,199,34810
2026-05-02 16:22:10,crossing,out,bee,18355,16456,199,34811
2026-05-02 16:22:10,crossing,out,bee,18355,16457,199,34812
2026-05-02 16:22:11,crossing,out,bee,18355,16458,199,34813
2026-05-02 16:22:12,crossing,out,bee,18355,16459,199,34814
2026-05-02 16:22:13,crossing,out,bee,18355,16460,199,34815
2026-05-02 16:22:13,crossing,out,bee,18355,16461,199,34816
2026-05-02 16:22:13,crossing,in,bee,18356,16461,199,34817
2026-05-02 16:22:15,crossing,in,bee,18357,16461,199,34818
2026-05-02 16:22:16,crossing,out,bee,18357,16462,199,34819
2026-05-02 16:22:16,crossing,out,bee,18357,16463,199,34820
2026-05-02 16:22:16,crossing,out,bee,18357,16464,199,34821
2026-05-02 16:22:17,crossing,out,bee,18357,16465,199,34822
2026-05-02 16:22:17,crossing,in,bee,18358,16465,199,34823
2026-05-02 16:22:18,crossing,in,bee,18359,16465,199,34824
2026-05-02 16:22:18,crossing,out,bee,18359,16466,199,34825
2026-05-02 16:22:18,crossing,in,bee,18360,16466,199,34826
2026-05-02 16:22:19,crossing,out,bee,18360,16467,199,34827
2026-05-02 16:22:19,crossing,out,bee,18360,16468,199,34828
2026-05-02 16:22:20,crossing,in,bee,18361,16468,199,34829
2026-05-02 16:22:20,crossing,out,bee,18361,16469,199,34830
2026-05-02 16:22:21,crossing,in,bee,18362,16469,199,34831
2026-05-02 16:22:21,crossing,in,bee,18363,16469,199,34832
2026-05-02 16:22:22,crossing,out,bee,18363,16470,199,34833
2026-05-02 16:22:23,crossing,out,bee,18363,16471,199,34834
2026-05-02 16:22:24,crossing,in,bee,18364,16471,199,34835
2026-05-02 16:22:25,crossing,out,bee,18364,16472,199,34836
2026-05-02 16:22:26,crossing,in,bee,18365,16472,199,34837
2026-05-02 16:22:26,crossing,out,bee,18365,16473,199,34838
2026-05-02 16:22:27,crossing,out,bee,18365,16474,199,34839
2026-05-02 16:22:27,crossing,in,bee,18366,16474,199,34840
2026-05-02 16:22:29,crossing,out,bee,18366,16475,199,34841
2026-05-02 16:22:32,crossing,in,bee,18367,16475,199,34842
2026-05-02 16:22:32,crossing,in,bee,18368,16475,199,34843
2026-05-02 16:22:32,crossing,in,bee,18369,16475,199,34844
2026-05-02 16:22:37,crossing,out,bee,18369,16476,199,34845
2026-05-02 16:22:37,crossing,out,bee,18369,16477,199,34846
2026-05-02 16:22:40,crossing,in,bee,18370,16477,199,34847
2026-05-02 16:22:40,crossing,in,bee,18371,16477,199,34848
2026-05-02 16:22:41,crossing,out,bee,18371,16478,199,34849
2026-05-02 16:22:42,crossing,in,bee,18372,16478,199,34850
2026-05-02 16:22:44,crossing,in,bee,18373,16478,199,34851
2026-05-02 16:22:44,crossing,out,bee,18373,16479,199,34852
2026-05-02 16:22:47,crossing,out,bee,18373,16480,199,34853
2026-05-02 16:22:48,crossing,in,bee,18374,16480,199,34854
2026-05-02 16:22:52,crossing,in,bee,18375,16480,199,34855
2026-05-02 16:22:53,crossing,in,bee,18376,16480,199,34856
2026-05-02 16:22:53,crossing,out,bee,18376,16481,199,34857
2026-05-02 16:22:53,crossing,out,bee,18376,16482,199,34858
2026-05-02 16:22:54,crossing,out,bee,18376,16483,199,34859
2026-05-02 16:22:54,crossing,out,bee,18376,16484,199,34860
2026-05-02 16:22:54,crossing,in,bee,18377,16484,199,34861
2026-05-02 16:22:56,crossing,out,bee,18377,16485,199,34862
2026-05-02 16:22:57,crossing,out,bee,18377,16486,199,34863
2026-05-02 16:22:59,crossing,out,bee,18377,16487,199,34864
2026-05-02 16:23:00,crossing,out,bee,18377,16488,199,34865
2026-05-02 16:23:00,crossing,in,bee,18378,16488,199,34866
2026-05-02 16:23:00,crossing,in,bee,18379,16488,199,34867
2026-05-02 16:23:00,crossing,out,bee,18379,16489,199,34868
2026-05-02 16:23:01,crossing,in,bee,18380,16489,199,34869
2026-05-02 16:23:01,crossing,out,bee,18380,16490,199,34870
2026-05-02 16:23:01,crossing,in,bee,18381,16490,199,34871
2026-05-02 16:23:03,crossing,in,bee,18382,16490,199,34872
2026-05-02 16:23:03,crossing,out,bee,18382,16491,199,34873
2026-05-02 16:23:04,crossing,out,bee,18382,16492,199,34874
2026-05-02 16:23:05,crossing,in,bee,18383,16492,199,34875
2026-05-02 16:23:12,crossing,in,bee,18384,16492,199,34876
2026-05-02 16:23:12,crossing,out,bee,18384,16493,199,34877
2026-05-02 16:23:14,crossing,out,bee,18384,16494,199,34878
2026-05-02 16:23:15,crossing,in,bee,18385,16494,199,34879
2026-05-02 16:23:16,crossing,in,bee,18386,16494,199,34880
2026-05-02 16:23:16,crossing,in,bee,18387,16494,199,34881
2026-05-02 16:23:17,crossing,in,bee,18388,16494,199,34882
2026-05-02 16:23:17,crossing,in,bee,18389,16494,199,34883
2026-05-02 16:23:19,crossing,out,bee,18389,16495,199,34884
2026-05-02 16:23:19,crossing,in,bee,18390,16495,199,34885
2026-05-02 16:23:19,crossing,out,bee,18390,16496,199,34886
2026-05-02 16:23:20,crossing,out,bee,18390,16497,199,34887
2026-05-02 16:23:21,crossing,in,bee,18391,16497,199,34888
2026-05-02 16:23:21,crossing,in,bee,18392,16497,199,34889
2026-05-02 16:23:22,crossing,in,bee,18393,16497,199,34890
2026-05-02 16:23:22,crossing,in,bee,18394,16497,199,34891
2026-05-02 16:23:22,crossing,in,bee,18395,16497,199,34892
2026-05-02 16:23:23,crossing,in,bee,18396,16497,199,34893
2026-05-02 16:23:24,crossing,out,bee,18396,16498,199,34894
2026-05-02 16:23:25,crossing,out,bee,18396,16499,199,34895
2026-05-02 16:23:25,crossing,in,bee,18397,16499,199,34896
2026-05-02 16:23:25,crossing,in,bee,18398,16499,199,34897
2026-05-02 16:23:25,crossing,out,bee,18398,16500,199,34898
2026-05-02 16:23:26,crossing,out,bee,18398,16501,199,34899
2026-05-02 16:23:27,crossing,in,bee,18399,16501,199,34900
2026-05-02 16:23:27,crossing,out,bee,18399,16502,199,34901
2026-05-02 16:23:27,crossing,in,bee,18400,16502,199,34902
2026-05-02 16:23:27,crossing,out,bee,18400,16503,199,34903
2026-05-02 16:23:28,crossing,out,bee,18400,16504,199,34904
2026-05-02 16:23:29,crossing,in,bee,18401,16504,199,34905
2026-05-02 16:23:29,crossing,in,bee,18402,16504,199,34906
2026-05-02 16:23:30,crossing,in,bee,18403,16504,199,34907
2026-05-02 16:23:30,crossing,in,bee,18404,16504,199,34908
2026-05-02 16:23:31,crossing,in,bee,18405,16504,199,34909
2026-05-02 16:23:32,crossing,out,bee,18405,16505,199,34910
2026-05-02 16:23:35,crossing,out,bee,18405,16506,199,34911
2026-05-02 16:23:36,crossing,in,bee,18406,16506,199,34912
2026-05-02 16:23:36,crossing,out,bee,18406,16507,199,34913
2026-05-02 16:23:37,crossing,in,bee,18407,16507,199,34914
2026-05-02 16:23:38,crossing,out,bee,18407,16508,199,34915
2026-05-02 16:23:40,crossing,out,bee,18407,16509,199,34916
2026-05-02 16:23:42,crossing,out,bee,18407,16510,199,34917
2026-05-02 16:23:44,crossing,in,bee,18408,16510,199,34918
2026-05-02 16:23:44,crossing,out,bee,18408,16511,199,34919
2026-05-02 16:23:45,crossing,in,bee,18409,16511,199,34920
2026-05-02 16:23:46,crossing,in,bee,18410,16511,199,34921
2026-05-02 16:23:47,crossing,in,bee,18411,16511,199,34922
2026-05-02 16:23:47,crossing,in,bee,18412,16511,199,34923
